"tahun,provinsi,kabupaten_kota,kecamatan,kelurahan,jenis_kelamin,pekerjaan,jumlah"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,PEREMPUAN,Karyawan Honorer,3"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,PEREMPUAN,Buruh Harian Lepas,46"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,PEREMPUAN,Buruh Nelayan/Perikanan,0"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,PEREMPUAN,Tukang Las/Pandai Besi,0"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,PEREMPUAN,Tukang Jahit,1"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,PEREMPUAN,Seniman,0"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,PEREMPUAN,Pendeta,1"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,PEREMPUAN,Pastor,0"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,PEREMPUAN,Wartawan,0"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,PEREMPUAN,Ustadz/Mubaligh,0"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,PEREMPUAN,Dosen,0"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,PEREMPUAN,Guru,45"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,PEREMPUAN,Pilot,0"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,PEREMPUAN,Pengacara,0"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,PEREMPUAN,Notaris,1"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,PEREMPUAN,Arsitek,0"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,PEREMPUAN,Konsultan,1"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,PEREMPUAN,Dokter,4"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,PEREMPUAN,Bidan,2"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,PEREMPUAN,Perawat,5"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,PEREMPUAN,Apoteker,1"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,PEREMPUAN,Pelaut,2"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,PEREMPUAN,Peneliti,0"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,PEREMPUAN,Sopir,0"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,PEREMPUAN,Pedagang,63"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,PEREMPUAN,Wiraswasta,135"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,PEREMPUAN,Lainnya,5"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,PEREMPUAN,Belum/Tidak Bekerja,14"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,PEREMPUAN,Mengurus Rumah Tangga,2003"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,PEREMPUAN,Pelajar/Mahasiswa,55"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,PEREMPUAN,Pensiunan,11"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,PEREMPUAN,Pegawai Negeri Sipil,20"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,PEREMPUAN,Tentara Nasional Indonesia,1"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,PEREMPUAN,Kepolisian RI,0"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,PEREMPUAN,Perdagangan,0"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,PEREMPUAN,Petani/Pekebun,1"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,PEREMPUAN,Industri,0"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,PEREMPUAN,Konstruksi,0"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,PEREMPUAN,Transportasi,0"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,PEREMPUAN,Karyawan Swasta,576"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,PEREMPUAN,Karyawan BUMN,0"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,PEREMPUAN,Karyawan Honorer,1"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,PEREMPUAN,Buruh Harian Lepas,24"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,PEREMPUAN,Buruh Tani/Perkebunan,0"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,PEREMPUAN,Buruh Nelayan/Perikanan,0"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,PEREMPUAN,Tukang Jahit,0"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,PEREMPUAN,Mekanik,0"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,PEREMPUAN,Seniman,0"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,PEREMPUAN,Pendeta,3"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,PEREMPUAN,Wartawan,0"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,PEREMPUAN,Dosen,1"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,PEREMPUAN,Guru,46"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,PEREMPUAN,Pengacara,0"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,PEREMPUAN,Konsultan,0"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,PEREMPUAN,Dokter,4"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,PEREMPUAN,Bidan,6"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,PEREMPUAN,Perawat,6"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,PEREMPUAN,Pelaut,0"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,PEREMPUAN,Sopir,0"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,PEREMPUAN,Pedagang,13"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,PEREMPUAN,Wiraswasta,150"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,PEREMPUAN,Lainnya,6"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,PEREMPUAN,Belum/Tidak Bekerja,77"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,PEREMPUAN,Mengurus Rumah Tangga,2448"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,PEREMPUAN,Pelajar/Mahasiswa,128"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,PEREMPUAN,Pensiunan,24"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,PEREMPUAN,Pegawai Negeri Sipil,21"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,PEREMPUAN,Tentara Nasional Indonesia,0"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,PEREMPUAN,Kepolisian RI,0"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,PEREMPUAN,Perdagangan,0"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,PEREMPUAN,Petani/Pekebun,3"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,PEREMPUAN,Nelayan/Perikanan,1"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,PEREMPUAN,Konstruksi,1"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,PEREMPUAN,Karyawan Swasta,654"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,PEREMPUAN,Karyawan BUMN,5"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,PEREMPUAN,Karyawan BUMD,0"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,PEREMPUAN,Karyawan Honorer,3"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,PEREMPUAN,Buruh Harian Lepas,44"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,PEREMPUAN,Buruh Tani/Perkebunan,0"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,PEREMPUAN,Buruh Nelayan/Perikanan,0"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,PEREMPUAN,Pembantu Rumah Tangga,1"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,PEREMPUAN,Tukang Jahit,0"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,PEREMPUAN,Seniman,1"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,PEREMPUAN,Pendeta,0"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,PEREMPUAN,Wartawan,0"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,PEREMPUAN,Anggota DPRD Provinsi,0"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,PEREMPUAN,Dosen,3"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,PEREMPUAN,Guru,64"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,PEREMPUAN,Pilot,0"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,PEREMPUAN,Pengacara,0"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,PEREMPUAN,Notaris,1"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,PEREMPUAN,Arsitek,0"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,PEREMPUAN,Konsultan,0"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,PEREMPUAN,Dokter,0"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,PEREMPUAN,Bidan,7"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,PEREMPUAN,Perawat,12"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,PEREMPUAN,Pelaut,0"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,PEREMPUAN,Sopir,1"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,PEREMPUAN,Pedagang,54"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,PEREMPUAN,Wiraswasta,185"
"2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,PEREMPUAN,Lainnya,7"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,PEREMPUAN,Belum/Tidak Bekerja,44"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,PEREMPUAN,Mengurus Rumah Tangga,2561"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,PEREMPUAN,Pelajar/Mahasiswa,97"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,PEREMPUAN,Pensiunan,24"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,PEREMPUAN,Pegawai Negeri Sipil,26"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,PEREMPUAN,Tentara Nasional Indonesia,0"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,PEREMPUAN,Kepolisian RI,5"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,PEREMPUAN,Perdagangan,1"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,PEREMPUAN,Petani/Pekebun,1"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,PEREMPUAN,Nelayan/Perikanan,0"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,PEREMPUAN,Industri,0"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,PEREMPUAN,Konstruksi,0"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,PEREMPUAN,Transportasi,0"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,PEREMPUAN,Karyawan Swasta,509"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,PEREMPUAN,Karyawan BUMN,0"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,PEREMPUAN,Karyawan BUMD,0"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,PEREMPUAN,Karyawan Honorer,2"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,PEREMPUAN,Buruh Harian Lepas,36"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,PEREMPUAN,Buruh Tani/Perkebunan,0"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,PEREMPUAN,Buruh Nelayan/Perikanan,0"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,PEREMPUAN,Tukang Batu,0"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,PEREMPUAN,Tukang Jahit,0"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,PEREMPUAN,Penata Rambut,0"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,PEREMPUAN,Mekanik,0"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,PEREMPUAN,Seniman,0"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,PEREMPUAN,Pendeta,0"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,PEREMPUAN,Wartawan,0"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,PEREMPUAN,Dosen,0"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,PEREMPUAN,Guru,50"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,PEREMPUAN,Pilot,0"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,PEREMPUAN,Konsultan,0"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,PEREMPUAN,Dokter,1"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,PEREMPUAN,Bidan,6"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,PEREMPUAN,Perawat,9"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,PEREMPUAN,Psikiater/Psikolog,1"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,PEREMPUAN,Pelaut,0"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,PEREMPUAN,Sopir,0"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,PEREMPUAN,Pedagang,31"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,PEREMPUAN,Wiraswasta,103"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,PEREMPUAN,Lainnya,14"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,PEREMPUAN,Belum/Tidak Bekerja,93"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,PEREMPUAN,Mengurus Rumah Tangga,2050"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,PEREMPUAN,Pelajar/Mahasiswa,149"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,PEREMPUAN,Pensiunan,52"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,PEREMPUAN,Pegawai Negeri Sipil,49"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,PEREMPUAN,Tentara Nasional Indonesia,0"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,PEREMPUAN,Kepolisian RI,0"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,PEREMPUAN,Perdagangan,0"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,PEREMPUAN,Petani/Pekebun,5"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,PEREMPUAN,Peternak,1"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,PEREMPUAN,Nelayan/Perikanan,0"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,PEREMPUAN,Industri,0"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,PEREMPUAN,Konstruksi,0"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,PEREMPUAN,Karyawan Swasta,2106"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,PEREMPUAN,Karyawan BUMN,8"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,PEREMPUAN,Karyawan BUMD,0"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,PEREMPUAN,Karyawan Honorer,2"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,PEREMPUAN,Buruh Harian Lepas,33"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,PEREMPUAN,Buruh Tani/Perkebunan,0"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,PEREMPUAN,Pembantu Rumah Tangga,4"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,PEREMPUAN,Tukang Jahit,1"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,PEREMPUAN,Penata Rambut,2"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,PEREMPUAN,Mekanik,0"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,PEREMPUAN,Seniman,0"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,PEREMPUAN,Pendeta,2"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,PEREMPUAN,Wartawan,0"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,PEREMPUAN,Ustadz/Mubaligh,0"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,PEREMPUAN,Juru Masak,1"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,PEREMPUAN,Dosen,0"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,PEREMPUAN,Guru,78"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,PEREMPUAN,Pengacara,1"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,PEREMPUAN,Arsitek,0"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,PEREMPUAN,Dokter,16"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,PEREMPUAN,Bidan,5"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,PEREMPUAN,Perawat,8"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,PEREMPUAN,Pelaut,0"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,PEREMPUAN,Sopir,0"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,PEREMPUAN,Pedagang,61"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,PEREMPUAN,Wiraswasta,220"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,PEREMPUAN,Lainnya,9"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,MARUNDA,PEREMPUAN,Belum/Tidak Bekerja,23"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,MARUNDA,PEREMPUAN,Mengurus Rumah Tangga,1621"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,MARUNDA,PEREMPUAN,Pelajar/Mahasiswa,53"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,MARUNDA,PEREMPUAN,Pensiunan,3"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,MARUNDA,PEREMPUAN,Pegawai Negeri Sipil,8"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,MARUNDA,PEREMPUAN,Tentara Nasional Indonesia,0"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,MARUNDA,PEREMPUAN,Kepolisian RI,0"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,MARUNDA,PEREMPUAN,Perdagangan,0"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,MARUNDA,PEREMPUAN,Petani/Pekebun,2"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,MARUNDA,PEREMPUAN,Peternak,0"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,MARUNDA,PEREMPUAN,Nelayan/Perikanan,0"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,MARUNDA,PEREMPUAN,Industri,0"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,MARUNDA,PEREMPUAN,Konstruksi,0"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,MARUNDA,PEREMPUAN,Transportasi,0"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,MARUNDA,PEREMPUAN,Karyawan Swasta,213"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,MARUNDA,PEREMPUAN,Karyawan BUMN,0"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,MARUNDA,PEREMPUAN,Karyawan BUMD,0"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,MARUNDA,PEREMPUAN,Karyawan Honorer,0"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,MARUNDA,PEREMPUAN,Buruh Harian Lepas,20"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,MARUNDA,PEREMPUAN,Buruh Tani/Perkebunan,0"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,MARUNDA,PEREMPUAN,Buruh Nelayan/Perikanan,0"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,MARUNDA,PEREMPUAN,Tukang Jahit,0"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,MARUNDA,PEREMPUAN,Mekanik,0"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,MARUNDA,PEREMPUAN,Seniman,0"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,MARUNDA,PEREMPUAN,Pendeta,1"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,MARUNDA,PEREMPUAN,Wartawan,1"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,MARUNDA,PEREMPUAN,Ustadz/Mubaligh,0"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,MARUNDA,PEREMPUAN,Dosen,0"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,MARUNDA,PEREMPUAN,Guru,21"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,MARUNDA,PEREMPUAN,Pengacara,0"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,MARUNDA,PEREMPUAN,Konsultan,1"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,MARUNDA,PEREMPUAN,Dokter,0"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,MARUNDA,PEREMPUAN,Bidan,4"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,MARUNDA,PEREMPUAN,Perawat,3"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,MARUNDA,PEREMPUAN,Pelaut,2"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,MARUNDA,PEREMPUAN,Peneliti,0"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,MARUNDA,PEREMPUAN,Sopir,0"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,MARUNDA,PEREMPUAN,Pedagang,26"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,MARUNDA,PEREMPUAN,Wiraswasta,71"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,MARUNDA,PEREMPUAN,Lainnya,6"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,KALIBARU,PEREMPUAN,Belum/Tidak Bekerja,87"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,KALIBARU,PEREMPUAN,Mengurus Rumah Tangga,4904"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,KALIBARU,PEREMPUAN,Pelajar/Mahasiswa,185"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,KALIBARU,PEREMPUAN,Pensiunan,8"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,KALIBARU,PEREMPUAN,Pegawai Negeri Sipil,12"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,KALIBARU,PEREMPUAN,Tentara Nasional Indonesia,0"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,KALIBARU,PEREMPUAN,Kepolisian RI,0"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,KALIBARU,PEREMPUAN,Perdagangan,1"
"2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,KALIBARU,PEREMPUAN,Petani/Pekebun,4"
